id,address,price,floor,total_floors,rooms,square,city,remont,balcon,uid,view,year,type_perec,hot_water,fundament,kitchen
7678,"улица Героев-Разведчиков, 6к1",12000000,4,17,3,74.0,Краснодар,well_done,1,2058388964,park,,,,,
7679,"Братская улица, 2/1",4800000,8,9,3,63.3,Пермь,without_repair,2,2058225688,street,,,,,
7680,"улица Старцева, 11",5000000,8,9,3,68.0,Пермь,without_repair,2,2059635951,street,,,,,
7681,"улица Строителей, 16",6000000,2,9,3,67.7,Пермь,without_repair,2,2057811708,street,,,,,
7682,"Парковый проспект, 25В",5250000,5,9,3,60.2,Пермь,without_repair,2,2059407718,street,,,,,
7683,"Парковый проспект, 30/2",5000000,3,9,3,63.0,Пермь,without_repair,2,2059377710,street,,,,,
7684,"улица Героев-Разведчиков, 8к1",12000000,16,17,3,82.6,Краснодар,without_repair,1,2059321859,park,,,,,
7685,"улица Ивана Беличенко, 95к1",9200000,16,16,3,85.0,Краснодар,without_repair,1,2057812721,park,,,,,
7686,"улица имени Тургенева, 151",8000000,5,9,3,61.6,Краснодар,standard,2,2059682889,park,,,,,
7687,"улица Федосеева, 11",5050000,1,3,3,80.4,Пермь,without_repair,1,2058502563,street,,,,,
7688,"улица Адмирала Крузенштерна, 5/2",7300000,10,20,3,73.0,Краснодар,well_done,2,2058646743,park,,,,,
7689,"улица Автолюбителей, 1Дк1",7500000,24,25,3,80.0,Краснодар,well_done,2,2059285551,park,,,,,
7690,"Московский проспект, 62",10490000,4,26,4,95.0,Тольятти,standard,2,2059475250,garden,,,,,
7691,"Южное шоссе, 23",17500000,8,17,4,145.0,Тольятти,design,2,2059806731,garden,,,,,
7692,"проспект имени писателя Знаменского, 6",11800000,10,22,3,96.0,Краснодар,design,1,2056694749,park,,,,,
7693,"улица Константина Гондаря, 93",13200000,4,17,3,74.0,Краснодар,design,1,2059648094,park,,,,,
7694,"Казбекская улица, 12",13750000,10,16,3,69.7,Краснодар,design,1,2059580033,park,,,,,
7695,"Железнодорожная улица, 13",4700000,2,5,4,69.4,Тольятти,standard,1,1970794557,garden,,,,,
7696,"улица Фрунзе, 43",4400000,9,9,4,65.0,Тольятти,standard,1,2059583534,garden,,,,,
7697,"улица Лизы Чайкиной, 39",5999999,9,9,4,80.0,Тольятти,standard,1,2058485692,garden,,,,,
7698,"улица Куйбышева, 36",4900000,2,9,4,78.7,Тольятти,standard,1,2056936175,garden,,,,,
7699,"Железнодорожная улица, 13",4800000,2,5,4,69.4,Тольятти,standard,1,1942368437,garden,,,,,
7700,"улица Лизы Чайкиной, 23",6500000,2,9,4,79.5,Тольятти,standard,1,2056742764,garden,,,,,
7701,"Железнодорожная улица, 43",5750000,3,9,4,80.3,Тольятти,design,1,2058833912,garden,,,,,
7702,"улица Ворошилова, 71",6040000,3,9,4,79.3,Тольятти,well_done,1,2056372044,garden,,,,,
7703,"улица Мира, 111",7200000,9,9,4,79.4,Тольятти,well_done,1,2058401828,garden,,,,,
7704,"Веронская улица, 16",15999000,2,3,3,111.5,Краснодар,design,2,1657605421,park,,,,,
7705,"проспект Чекистов, 22",13500000,12,16,3,84.0,Краснодар,design,2,1996098718,park,,,,,
7706,"Питерская улица, 40",12500000,8,19,3,83.0,Краснодар,design,2,1562321037,park,,,,,
7707,"Совхозная улица, 1к4",26300000,15,25,3,90.5,Краснодар,design,2,2055489868,park,,,,,
7708,"улица Дзержинского, 55",6500000,2,5,4,79.5,Тольятти,standard,2,2057062821,garden,,,,,
7709,"улица Свердлова, 7Г",8500000,15,16,4,123.4,Тольятти,standard,2,2059888994,garden,,,,,
7710,"улица Толстого, 8",8500000,2,10,4,89.4,Тольятти,standard,2,2059799056,garden,,,,,
7711,"улица Матросова, 23",6700000,7,9,4,78.0,Тольятти,standard,2,2059670663,garden,,,,,
7712,"улица Маршала Жукова, 2А",7300000,3,9,4,88.0,Тольятти,standard,2,2057374548,garden,,,,,
7713,"улица Свердлова, 19",4650000,5,5,4,78.0,Тольятти,standard,2,2058743356,garden,,,,,
7714,"улица Свердлова, 80",5300000,4,5,4,80.0,Тольятти,standard,2,2058503368,garden,,,,,
7715,"бульвар Баумана, 6",4800000,3,5,4,76.8,Тольятти,design,2,2056365365,garden,,,,,
7716,"Кожевенная улица, 24",27000000,9,24,3,123.0,Краснодар,well_done,2,2059720484,park,,,,,
7717,"Комсомольская улица, 6",19000000,11,16,3,100.49,Краснодар,well_done,2,2059703687,park,,,,,
7718,"3-я Трудовая улица, 1/3",5400000,6,15,3,58.0,Краснодар,without_repair,2,1578299320,park,,,,,
7719,"улица Красных Партизан, 1/4к17",8859900,4,5,3,84.38,Краснодар,without_repair,2,1811769086,park,,,,,
7720,"улица имени 40-летия Победы, 178к5",20000000,15,20,3,97.75,Краснодар,without_repair,2,2056247195,park,,,,,
7721,"бульвар Клары Лучко, 12",17750000,2,21,3,100.0,Краснодар,without_repair,2,2059678204,park,,,,,
7722,"улица Снесарева, 10",7300000,6,24,3,73.6,Краснодар,without_repair,2,2059081901,park,,,,,
7723,"Черниговская улица, 1",12650000,17,21,3,120.0,Краснодар,without_repair,2,1943778294,park,,,,,
7724,"Уральская улица, 184",6300000,4,9,3,64.3,Краснодар,standard,2,2058929580,park,,,,,
7725,"улица 70-летия Октября, 8",7550000,5,9,3,68.5,Краснодар,standard,2,2056400752,park,,,,,
7726,"проезд Оптимистов, 9",15380000,9,18,4,103.0,Тольятти,design,2,1774705119,garden,,,,,
7727,"проспект Чекистов, 15",9999990,15,16,3,79.1,Краснодар,standard,1,2056771806,park,,,,,
7728,"Баварская улица, 8",9999990,6,6,3,50.9,Краснодар,design,1,2054567635,park,,,,,
7729,"Душистая улица, 29",8400000,13,14,3,77.9,Краснодар,design,2,1691308475,park,,,,,
7730,"Курганская улица, 4",13500000,2,2,4,92.5,Калининград,standard,1,1747169240,garden,,,,,
7731,"Курганская улица, 4",13500000,1,2,4,92.5,Калининград,standard,1,2057993382,garden,,,,,
7732,"переулок Карташева, 9",6500000,4,5,4,99.6,Калининград,standard,1,1781903021,garden,,,,,
7733,"проспект Мира, 89",56000000,4,4,4,180.0,Калининград,design,1,2057928593,garden,,,,,
7734,"улица Лётное Поле, 10",11990000,3,3,4,146.1,Тверь,design,1,2059427153,park,,,,,
7735,"улица Героя А.А. Аверкиева, 22",8700000,6,16,3,78.2,Краснодар,well_done,2,2059802835,park,,,,,
7736,"улица Юрия Гагарина, 15А",20990000,2,4,4,150.8,Калининград,well_done,1,1889200736,garden,,,,,
7737,"улица Космонавта Леонова, 69",12490000,4,5,4,108.0,Калининград,well_done,1,1982134611,garden,,,,,
7738,"Стрелковая улица, 1",13200000,4,6,4,106.0,Калининград,well_done,1,1842836947,garden,,,,,
7739,"Ганзейский переулок, 72",7600000,7,8,4,111.9,Калининград,without_repair,1,1717040754,garden,,,,,
7740,"улица Александра Невского, 192К1",13349000,7,7,4,165.0,Калининград,without_repair,1,2059144604,garden,,,,,
7741,"улица Сержанта Колоскова, 12",39500000,9,11,4,181.1,Калининград,design,2,2057132222,garden,,,,,
7742,"Спортивная улица, 62",18500000,3,6,4,92.7,Калининград,design,2,2059659311,garden,,,,,
7743,"проспект Победы, 11",13500000,5,6,4,156.2,Тверь,well_done,2,2058919391,park,,,,,
7744,"Серпуховский переулок, 12",6750000,4,5,4,86.7,Калининград,without_repair,2,2059719238,garden,,,,,
7745,"Красная улица, 63А",18500000,8,13,4,148.0,Калининград,without_repair,2,1541715871,garden,,,,,
7746,"улица Героев Хасана, 115А",4100000,3,5,4,61.0,Пермь,standard,1,2058503303,garden,,,,,
7747,"Екатерининская улица, 141",25400000,7,8,4,137.2,Пермь,design,1,2059387346,garden,,,,,
7748,"проспект Мира, 84",27000000,8,9,4,162.0,Калининград,design,1,2059558209,garden,,,,,
7749,"улица Газеты Звезда, 8",15950000,5,8,4,122.2,Пермь,well_done,1,2059073302,garden,,,,,
7750,"улица Маяковского, 39",4990000,4,5,4,62.2,Пермь,well_done,1,2059643694,garden,,,,,
7751,"Интернациональная улица, 70",7200000,3,9,4,105.5,Калининград,standard,2,2059517294,garden,,,,,
7752,"улица Маршала Рыбалко, 21",7690000,3,5,4,105.6,Пермь,without_repair,1,2058671279,garden,,,,,
7753,"Ветлужская улица, 58",6000000,1,9,4,74.5,Пермь,without_repair,1,2059536235,garden,,,,,
7754,"улица Старшины Дадаева, 66",13300000,5,14,4,94.8,Калининград,design,2,1886236919,garden,,,,,
7755,"улица Луначарского, 105",13200000,5,11,4,133.2,Пермь,design,2,2058041025,garden,,,,,
7756,"улица Советской Армии, 21А",7250000,4,5,4,85.5,Пермь,design,2,2057610097,garden,,,,,
7757,"Советская улица, 39",14990000,6,7,4,98.0,Пермь,design,2,2059675255,garden,,,,,
7758,"Комсомольский проспект, 49",15000000,4,5,4,150.0,Пермь,design,2,1695946041,garden,,,,,
7759,"Московский проспект, 123",6750000,2,9,4,74.1,Калининград,standard,1,1886896830,garden,,,,,
7760,"Рабоче-Крестьянская улица, 6",11400000,4,10,4,122.0,Пермь,well_done,2,2057102059,garden,,,,,
7761,"улица Макаренко, 14А",12500000,17,17,4,107.7,Пермь,well_done,2,1934998029,garden,,,,,
7762,"улица Коминтерна, 43",10200000,3,9,4,93.0,Тверь,design,2,1934563045,park,,,,,
7763,"Южный бульвар, 39",8000000,5,6,4,100.9,Калининград,well_done,2,2058517630,garden,,,,,
7764,"улица 40-летия Победы, 10",6100000,6,10,4,77.2,Пермь,standard,1,2056598506,garden,,,,,
7765,"улица Тургенева, 33Д",12000000,12,25,4,85.0,Пермь,standard,1,2059717732,garden,,,,,
7766,"улица Окулова, 18",20900000,14,26,4,149.0,Пермь,design,1,2057348111,garden,,,,,
7767,"улица Космонавта Беляева, 40Б",11500000,18,25,4,90.9,Пермь,design,1,2059494364,garden,,,,,
7768,"Пермская улица, 33",34490000,5,11,4,166.5,Пермь,without_repair,1,2058255109,garden,,,,,
7769,"Бассейная улица, 7",30000000,7,8,4,216.9,Калининград,design,1,2059688858,garden,,,,,
7770,"Артиллерийская улица, 34",20000000,8,10,4,100.0,Калининград,design,1,2059736274,garden,,,,,
7771,"Шлюзовая улица, 35",4150000,4,5,4,78.2,Тольятти,standard,1,2058262959,park,,,,,
7772,"улица Чайковского, 35",11986000,3,6,4,92.2,Пермь,without_repair,2,1908785886,garden,,,,,
7773,"улица Николая Островского, 52",14500000,19,24,4,97.0,Пермь,without_repair,2,1900980167,garden,,,,,
7774,"Кировоградская улица, 68А",8400000,13,18,4,96.0,Пермь,without_repair,2,2058665984,garden,,,,,
7775,"улица Юрша, 21",7200000,8,10,4,84.8,Пермь,standard,1,2058631098,garden,,,,,
7776,"Уральская улица, 59",6300000,2,9,4,80.9,Пермь,standard,1,2056566599,garden,,,,,
7777,"улица Сивкова, 3",4450000,5,5,4,60.5,Пермь,standard,1,2058069699,garden,,,,,
7778,"улица Ивана Франко, 40/3",4120000,5,5,4,61.0,Пермь,standard,1,1314884630,garden,,,,,
7779,"Нейвинская улица, 1",6600000,9,10,4,85.7,Пермь,standard,1,2059679383,garden,,,,,
7780,"проспект Декабристов, 29",7500000,8,9,4,82.2,Пермь,standard,1,2059054696,garden,,,,,
7781,"улица Карбышева, 88",5950000,3,9,4,81.3,Пермь,standard,1,2058124235,garden,,,,,
7782,"улица Восстания, 13",6390000,15,16,4,81.6,Пермь,standard,1,2059464585,garden,,,,,
7783,"улица Васнецова, 7",4800000,3,5,4,72.9,Пермь,standard,1,1430892505,garden,,,,,
7784,"проспект Декабристов, 29",7500000,6,9,4,80.0,Пермь,well_done,1,2058160053,garden,,,,,
7785,"улица Фрунзе, 35",10500000,11,12,4,113.7,Тольятти,standard,2,2056593677,park,,,,,
7786,"улица Юрша, 21",7200000,9,10,4,87.4,Пермь,without_repair,1,1794430594,garden,,,,,
7787,"проспект Декабристов, 27",8100000,3,10,4,90.4,Пермь,standard,2,2059694894,garden,,,,,
